ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics,Domains
185381.0,"Exceed: Red Horizon - Alice, Zoey, Gabrek, and Ulrik",2016.0,2,2,20,10,114,7.87,5655,2.0,412.0,"Hand Management, Point to Point Movement, Variable Player Powers",
108377.0,Space Station,2011.0,2,6,60,12,294,6.56,5656,2.16,460.0,"Hand Management, Pattern Building, Worker Placement","Strategy Games, Thematic Games"
171339.0,Entropy,2015.0,2,6,15,12,505,6.19,5657,1.88,1096.0,"Hand Management, Simultaneous Action Selection, Variable Player Powers","Family Games, Strategy Games"
10623.0,Gringo!: The Mexican War 1846-48,2004.0,1,6,180,12,163,7.18,5658,3.39,750.0,"Chit-Pull System, Dice Rolling, Hexagon Grid",Wargames
212551.0,Qwixx: Das Duell,2016.0,2,2,15,12,218,6.73,5659,1.4,499.0,Dice Rolling,
56294.0,Jungle Speed: Rabbids,2008.0,2,10,15,8,292,6.52,5661,1.15,660.0,Pattern Recognition,
40243.0,Roads to Stalingrad: Campaign Commander Series,2009.0,2,2,180,0,133,7.6,5662,2.48,311.0,"Area Movement, Area-Impulse, Dice Rolling, Simulation, Simultaneous Action Selection",Wargames
240822.0,Troika,2017.0,2,5,20,7,365,6.3,5663,1.33,952.0,Set Collection,
137872.0,EONS,2013.0,2,5,90,14,233,6.79,5664,2.7,489.0,"Commodity Speculation, Deck Bag and Pool Building, Hand Management",Strategy Games
42731.0,Lock 'n Load: Heroes of the Gap,2011.0,2,2,90,12,118,8.05,5665,3.22,310.0,"Hexagon Grid, Modular Board",Wargames
63395.0,Chocolatl,2010.0,3,5,45,8,331,6.37,5668,2.05,556.0,"Auction/Bidding, Hand Management, Simultaneous Action Selection","Family Games, Strategy Games"
283474.0,Star Wars: Legion - Clone Wars Core Set,2019.0,2,2,120,14,101,8.39,5669,0.0,395.0,"Dice Rolling, Variable Player Powers",
12318.0,Typo,2004.0,2,6,30,8,442,6.18,5670,1.4,753.0,"Pattern Building, Simultaneous Action Selection",Family Games
158356.0,Minuscule,2014.0,2,6,15,5,269,6.55,5671,1.07,699.0,"Betting and Bluffing, Hand Management","Family Games, Party Games"
160908.0,Plus Ultra: The Court of the Emperor Charles V,2016.0,2,4,90,12,163,7.31,5672,3.36,353.0,"Area Majority / Influence, Card Drafting, Pick-up and Deliver",Strategy Games
173574.0,1836Jr,2006.0,2,4,180,10,134,7.26,5673,4.25,87.0,"Auction/Bidding, Network and Route Building, Stock Holding, Tile Placement",
231309.0,Magic: The Gathering - Explorers of Ixalan,2017.0,2,4,30,13,162,7.27,5674,3.0,496.0,"Hand Management, Player Elimination, Variable Player Powers",
283289.0,ClipCut Parks,2019.0,1,4,30,8,243,6.66,5675,1.33,496.0,"Dice Rolling, Grid Coverage, Race, Tile Placement",
310192.0,Overboss: A Boss Monster Adventure,2021.0,1,5,30,8,132,7.96,5676,2.2,692.0,"Card Drafting, Pattern Building, Pieces as Map, Set Collection, Tile Placement",
227605.0,For-Ex,2017.0,2,6,90,0,215,6.75,5677,3.91,343.0,"Commodity Speculation, Stock Holding",
212487.0,AFFLICTION: Salem 1692,2017.0,2,4,60,12,166,7.29,5678,2.6,413.0,"Card Drafting, Simulation, Take That, Variable Player Powers, Worker Placement",
171037.0,Doctor Panic,2016.0,2,9,12,7,415,6.27,5679,1.22,1032.0,Cooperative Game,
192858.0,"Mrs Thatcher's War: The Falklands, 1982",2017.0,1,1,250,12,107,8.03,5680,2.82,404.0,"Area Majority / Influence, Area Movement, Chit-Pull System, Dice Rolling, Secret Unit Deployment, Simulation, Solo / Solitaire Game",Wargames
145501.0,Fun Farm,2013.0,2,10,15,6,474,6.18,5681,1.06,771.0,"Dice Rolling, Pattern Recognition",Children's Games
282006.0,50 Clues: The Pendulum of the Dead,2019.0,1,5,90,16,237,6.65,5682,2.33,437.0,"Cooperative Game, Storytelling",
158973.0,Albion's Legacy,2015.0,1,6,90,14,280,6.83,5683,3.29,912.0,"Cooperative Game, Dice Rolling, Modular Board, Tile Placement, Variable Player Powers",Thematic Games
180193.0,Expo 1906,2015.0,1,4,90,12,201,6.82,5684,3.13,325.0,"Action Queue, Tile Placement",Strategy Games
86167.0,El Alamein,2010.0,2,5,60,12,198,6.95,5686,2.86,802.0,"Card Drafting, Deck Bag and Pool Building, Hand Management","Thematic Games, Wargames"
11886.0,Texas Glory,2008.0,2,2,120,0,182,7.03,5688,2.48,385.0,"Dice Rolling, Hexagon Grid, Scenario / Mission / Campaign Game, Secret Unit Deployment, Simulation",Wargames
2860.0,Piecepack,2001.0,0,0,10,5,181,7.0,5689,2.4,708.0,,Abstract Games
262621.0,The Soo Line,2018.0,3,5,45,0,159,7.09,5690,2.13,339.0,"Network and Route Building, Pick-up and Deliver, Stock Holding",
162114.0,Hamsterbacke,2014.0,3,5,20,8,257,6.57,5692,1.25,442.0,"Card Drafting, Set Collection",Family Games
283150.0,Monikers,2019.0,4,20,60,18,91,8.06,5693,1.0,268.0,,
295488.0,Andor: The Family Fantasy Game,2020.0,2,4,45,7,138,7.64,5694,2.0,309.0,"Area Movement, Cooperative Game, Dice Rolling, Variable Player Powers",
121993.0,We Will Wok You,2012.0,2,4,40,8,368,6.28,5695,1.56,656.0,"Hand Management, Set Collection",Family Games
33785.0,Elsenborn Ridge: Tactical Combat During the Battle of the Bulge - A Panzer Grenadier Game,2008.0,2,2,60,0,127,7.63,5697,3.05,406.0,Hexagon Grid,Wargames
151446.0,La Fallera Calavera: el joc de cartes valencià,2014.0,2,5,30,10,250,7.16,5699,1.82,402.0,"Hand Management, Set Collection, Take That","Family Games, Party Games"
102690.0,Villagers & Villains,2011.0,2,5,30,9,258,6.63,5700,1.81,558.0,"Card Drafting, Dice Rolling, Set Collection, Variable Player Powers",Family Games
26458.0,Chandragupta,2008.0,2,2,240,12,125,7.59,5701,3.77,790.0,"Dice Rolling, Hexagon Grid",Wargames
38980.0,Mecanisburgo,2008.0,2,6,120,14,290,6.54,5703,3.73,541.0,"Area Majority / Influence, Card Drafting, Secret Unit Deployment, Worker Placement",Thematic Games
158564.0,Billionaire Banshee,2014.0,2,15,60,13,403,6.3,5704,1.0,828.0,"Storytelling, Voting",
4643.0,Fire and Ice,2002.0,1,2,30,12,211,6.73,5705,3.06,364.0,"Pattern Building, Point to Point Movement",Abstract Games
76883.0,Khan,2010.0,2,4,60,10,345,6.33,5706,2.41,559.0,"Area Majority / Influence, Grid Movement, Hand Management",
14039.0,Flix Mix,2004.0,2,4,20,6,353,6.3,5707,1.12,473.0,"Pattern Recognition, Tile Placement",
74102.0,Der Pate,2010.0,2,4,60,12,396,6.26,5708,2.33,590.0,Dice Rolling,
66076.0,Industry,2010.0,3,4,75,10,359,6.38,5709,2.86,1022.0,Auction/Bidding,Strategy Games
67148.0,Ultimate Werewolf: Compact Edition,2010.0,5,34,45,8,214,6.75,5710,1.44,410.0,"Role Playing, Team-Based Game, Traitor Game, Variable Player Powers, Voting",
71272.0,Hornet,2010.0,2,5,45,10,534,6.2,5711,2.07,989.0,"Area Majority / Influence, Modular Board, Simultaneous Action Selection, Take That",Family Games
227110.0,Dungeon of Mandom VIII,2017.0,2,4,30,13,192,6.92,5713,1.4,542.0,"Memory, Player Elimination, Push Your Luck",
192296.0,The Pirate Republic,2018.0,1,5,90,14,197,7.36,5714,2.92,653.0,"Action Queue, Area Movement, Card Drafting, Cooperative Game, Deck Bag and Pool Building, Dice Rolling, Grid Movement, Hand Management, Simultaneous Action Selection, Team-Based Game, Variable Player Powers, Voting","Strategy Games, Thematic Games"
135888.0,Titanium Wars,2013.0,3,4,90,12,444,6.19,5715,2.44,1160.0,Simultaneous Action Selection,Strategy Games
68199.0,Catchup,2010.0,2,2,13,10,121,7.68,5716,2.25,74.0,"Area Majority / Influence, Hexagon Grid, Tile Placement",Abstract Games
42651.0,Airborne in My Pocket,2009.0,1,2,15,10,191,6.97,5717,1.67,396.0,"Cooperative Game, Tile Placement","Thematic Games, Wargames"
77011.0,For Crown & Kingdom,2016.0,2,4,45,14,210,6.75,5719,2.0,442.0,"Area Majority / Influence, Area Movement, Modular Board, Rondel",
36297.0,No Question of Surrender: The Battle for Bir Hacheim,2012.0,2,2,720,0,140,7.43,5720,2.88,669.0,"Chit-Pull System, Dice Rolling, Hexagon Grid",Wargames
125658.0,Level 7 \91\Escape\93\,2012.0,1,4,45,14,854,6.02,5721,2.84,2018.0,"Cooperative Game, Dice Rolling, Modular Board, Solo / Solitaire Game, Variable Player Powers",Thematic Games
40258.0,Buffalo Wings,2010.0,2,2,180,0,118,8.12,5722,2.73,526.0,"Dice Rolling, Hexagon Grid, Simulation",Wargames
14258.0,Blood Feud in New York,2004.0,2,6,180,12,654,6.1,5723,2.69,1127.0,"Area Majority / Influence, Area Movement, Dice Rolling, Player Elimination",Thematic Games
41875.0,Trader,2009.0,2,4,15,10,260,6.53,5725,1.42,348.0,"Card Drafting, Hand Management, Team-Based Game",Family Games
88871.0,"Roads to Moscow: Battles of Mozhaysk and Mtsensk, 1941",2013.0,2,2,180,12,135,7.46,5726,3.43,704.0,"Chit-Pull System, Dice Rolling, Hexagon Grid",Wargames
40550.0,Star Trek Customizable Card Game (Second Edition),2002.0,2,2,45,0,233,6.71,5727,3.29,382.0,"Action Points, Secret Unit Deployment",Customizable Games
198412.0,Twelve Heroes,2016.0,2,2,30,12,187,6.94,5728,2.63,460.0,"Action Points, Area Majority / Influence, Area Movement, Pick-up and Deliver",
171541.0,Flying Kiwis,2015.0,2,4,10,5,419,6.26,5729,1.09,572.0,"Action Queue, Pattern Building","Children's Games, Family Games"
193083.0,Kribbeln,2016.0,2,5,20,8,304,6.38,5730,1.11,511.0,"Dice Rolling, Pattern Building",
243994.0,Swordcrafters,2018.0,1,5,30,6,296,6.55,5731,1.25,461.0,"Pattern Building, Set Collection, Tile Placement",
247733.0,KOI,2018.0,1,4,60,10,296,6.48,5733,2.1,633.0,"Action Queue, Grid Movement, Hand Management, Take That",
285554.0,Fire!,2019.0,1,2,25,10,291,6.48,5734,1.67,641.0,"Cooperative Game, Hand Management, Solo / Solitaire Game",
167292.0,Bellz!,2014.0,2,4,15,6,660,6.03,5735,1.0,1064.0,,"Family Games, Party Games"
43530.0,Party Alias,2009.0,4,24,30,11,631,6.2,5736,1.25,987.0,"Acting, Point to Point Movement, Role Playing, Storytelling, Team-Based Game",
19727.0,The Great Space Race,2006.0,3,6,180,10,315,6.49,5737,2.34,462.0,"Action Queue, Simultaneous Action Selection, Variable Player Powers","Strategy Games, Thematic Games"
317519.0,Frostgrave: Second Edition,2020.0,2,8,120,12,80,9.07,5738,2.33,241.0,"Action Points, Dice Rolling, Role Playing, Variable Player Powers",
240892.0,8Bit Box,2018.0,3,6,40,6,363,6.39,5739,1.71,984.0,"Action Queue, Auction/Bidding, Grid Movement, Simultaneous Action Selection",
150294.0,COGZ,2015.0,2,6,30,8,185,7.0,5742,2.0,297.0,"Hand Management, Memory, Modular Board, Pattern Building, Pattern Recognition, Tile Placement","Abstract Games, Family Games"
194078.0,Operation Mercury: The Invasion of Crete,2017.0,2,2,1710,0,110,8.1,5743,4.0,615.0,"Chit-Pull System, Dice Rolling, Hexagon Grid",Wargames
204886.0,Suspicion,2016.0,2,6,60,10,524,6.18,5745,1.85,1513.0,"Roll / Spin and Move, Set Collection",
23917.0,Not War But Murder,2007.0,2,2,240,12,168,7.06,5746,2.86,651.0,"Area-Impulse, Dice Rolling, Simulation",Wargames
256478.0,Flotsam Fight,2018.0,2,6,30,8,255,6.55,5747,1.0,618.0,,
202443.0,Barker's Row,2018.0,2,4,50,12,306,6.51,5748,1.75,870.0,"Card Drafting, Hand Management",
5772.0,What's It to Ya?,2003.0,3,8,20,12,255,6.62,5749,1.21,352.0,"Team-Based Game, Voting",Party Games
198985.0,Day Night Z,2019.0,1,4,150,14,213,7.66,5750,3.68,397.0,"Area Movement, Campaign / Battle Card Driven, Cooperative Game, Dice Rolling, Modular Board, Simulation, Storytelling",
165347.0,Mint Tin Aliens,2014.0,2,2,5,10,216,7.6,5755,1.44,442.0,Card Drafting,
267609.0,Guards of Atlantis II: Tabletop MOBA,2021.0,4,10,120,14,106,8.63,5756,3.43,85.0,"Campaign / Battle Card Driven, Grid Movement, Hand Management, Simultaneous Action Selection, Team-Based Game, Variable Player Powers",
166418.0,Darkrock Ventures,2016.0,1,5,45,14,211,6.84,5757,2.33,656.0,"Area Majority / Influence, Dice Rolling, Pick-up and Deliver, Variable Player Powers, Worker Placement",
261321.0,Ascension: Deliverance,2018.0,1,4,30,13,90,8.19,5758,2.0,315.0,"Card Drafting, Deck Bag and Pool Building, Hand Management",
166569.0,House of Borgia,2017.0,2,6,30,14,244,6.63,5759,2.0,489.0,"Betting and Bluffing, Dice Rolling",
33088.0,Chabyrinthe,2007.0,2,4,15,6,670,6.09,5761,1.33,1310.0,"Card Drafting, Connections, Modular Board, Pick-up and Deliver",Family Games
244820.0,Posthuman Saga,2019.0,1,4,120,14,178,7.28,5762,3.17,941.0,"Auction/Bidding, Deck Bag and Pool Building, Dice Rolling, Modular Board, Pattern Building, Push Your Luck, Role Playing, Storytelling, Tile Placement, Variable Player Powers",
156786.0,Munchkin Panic,2014.0,1,6,60,8,727,6.09,5763,2.1,2214.0,"Cooperative Game, Hand Management",Family Games
37906.0,Firestorm Armada,2009.0,2,4,90,12,167,7.22,5764,3.04,387.0,"Action Points, Dice Rolling",Wargames
129204.0,Blocks in the East,2012.0,1,4,120,14,151,7.7,5765,3.76,417.0,"Dice Rolling, Hexagon Grid, Simulation",Wargames
227693.0,Tiny Park,2017.0,2,4,10,5,254,6.55,5766,1.13,543.0,"Dice Rolling, Tile Placement",
300305.0,Nanga Parbat,2021.0,2,2,30,14,185,6.87,5767,2.25,71.0,"Area Movement, Set Collection",
162378.0,Holiday Fluxx,2014.0,2,5,20,8,419,6.26,5768,1.13,1488.0,Hand Management,
205774.0,Steel Arena: Friday Night Robot Fight,2016.0,2,4,60,12,200,6.95,5769,2.44,220.0,"Hexagon Grid, Modular Board",
35293.0,Im Reich der Wüstensöhne,2008.0,3,4,60,8,281,6.48,5770,2.29,496.0,Tile Placement,Family Games
265752.0,Exceed: Street Fighter - Ryu Box,2019.0,2,2,25,10,94,8.14,5771,3.0,374.0,"Hand Management, Point to Point Movement, Variable Player Powers",
174093.0,Maze Racers,2015.0,2,4,20,8,284,6.57,5772,1.54,481.0,,
173804.0,Gruff,2015.0,2,4,30,11,326,6.59,5773,3.0,1013.0,"Campaign / Battle Card Driven, Variable Player Powers",Customizable Games
246366.0,Prowler's Passage,2018.0,2,2,25,12,197,6.85,5774,1.86,537.0,"Area Majority / Influence, Network and Route Building, Set Collection",
12567.0,Russia Besieged,2004.0,2,2,360,12,152,7.47,5776,3.22,431.0,"Dice Rolling, Hexagon Grid",Wargames
23928.0,Glory III,2007.0,1,2,240,12,212,6.75,5777,2.77,838.0,"Chit-Pull System, Hexagon Grid",Wargames
217471.0,Teenage Mutant Ninja Turtles Dice Masters: Heroes in a Half Shell,2017.0,2,4,60,14,137,7.29,5778,3.0,464.0,"Deck Bag and Pool Building, Dice Rolling, Variable Player Powers",
24410.0,Treasures & Traps,2006.0,2,6,10,10,480,6.22,5779,1.41,994.0,Set Collection,"Family Games, Thematic Games"
283748.0,Dragonscales,2019.0,3,5,60,14,164,7.07,5780,2.0,338.0,"Dice Rolling, Re-rolling and Locking, Take That",
276499.0,Ratzzia,2019.0,2,5,30,8,201,7.06,5781,1.5,381.0,"Dice Rolling, Hand Management, Take That, Worker Placement",
225759.0,Armageddon War: Platoon Level Combat in the End War,2018.0,1,2,240,12,122,8.17,5783,3.33,400.0,"Chit-Pull System, Dice Rolling, Grid Movement, Hexagon Grid, Line of Sight, Movement Points, Ratio / Combat Results Table, Scenario / Mission / Campaign Game, Simulation",Wargames
3242.0,Clash of the Gladiators,2002.0,2,5,45,10,943,5.91,5784,1.54,1073.0,"Dice Rolling, Player Elimination",Family Games
237009.0,Urbino,2017.0,2,2,45,10,97,8.07,5785,2.4,164.0,"Area Majority / Influence, Pattern Building",
38364.0,Days of Steam,2009.0,2,4,60,10,698,5.99,5786,2.0,1300.0,"Dice Rolling, Hand Management, Network and Route Building, Pick-up and Deliver, Point to Point Movement, Tile Placement",Strategy Games
23421.0,1832: The South,2006.0,2,7,270,14,99,7.86,5787,3.75,134.0,"Auction/Bidding, Network and Route Building, Stock Holding, Tile Placement",
261529.0,The Boldest,2018.0,2,5,90,10,330,6.35,5789,2.18,630.0,"Action Queue, Auction/Bidding, Hand Management",
280812.0,N?t?-Tanka,2019.0,1,4,90,14,173,6.96,5790,2.8,275.0,"Set Collection, Worker Placement",
188018.0,Nine Tiles,2015.0,2,4,15,6,234,6.6,5791,1.0,467.0,"Pattern Building, Pattern Recognition, Player Elimination, Tile Placement",
29199.0,Victoria Cross II: Battle of Isandlwana & Rorke's Drift,2011.0,1,2,120,12,126,7.54,5792,2.04,392.0,"Dice Rolling, Hexagon Grid, Secret Unit Deployment, Simulation",Wargames
266177.0,Tsuro: Phoenix Rising,2019.0,2,8,50,8,266,6.57,5793,2.75,1316.0,"Hand Management, Network and Route Building, Set Collection, Tile Placement",
99078.0,Divided Republic,2012.0,2,4,180,16,224,6.74,5794,2.89,400.0,"Area Majority / Influence, Campaign / Battle Card Driven, Dice Rolling, Events, Hand Management, Simulation, Variable Player Powers",Strategy Games
6861.0,Red Badge of Courage,2001.0,2,6,360,12,127,7.46,5795,3.81,541.0,"Chit-Pull System, Dice Rolling, Grid Movement, Hexagon Grid, Line of Sight, Movement Points, Scenario / Mission / Campaign Game, Simulation, Zone of Control",Wargames
138614.0,Relic Expedition,2014.0,2,4,60,10,242,6.74,5796,2.33,520.0,"Action Points, Hand Management, Modular Board, Set Collection, Take That",Family Games
158982.0,Blue Max: World War I Air Combat,2013.0,2,6,90,13,308,6.55,5797,2.26,1057.0,"Grid Movement, Hexagon Grid, Simultaneous Action Selection",Wargames
181328.0,Cornwall,2015.0,2,4,30,8,277,6.48,5799,2.21,491.0,"Area Majority / Influence, Enclosure, Tile Placement",
29383.0,GD '42: Grossdeutschland,2009.0,1,2,360,12,116,7.8,5800,3.92,593.0,"Dice Rolling, Hexagon Grid, Simulation",Wargames
260218.0,1st & Roll,2018.0,2,4,60,14,139,7.3,5801,2.0,402.0,Dice Rolling,
145424.0,Café Melange,2013.0,2,4,45,10,202,6.71,5802,2.27,261.0,"Area Majority / Influence, Hand Management",
65272.0,Cyrano,2010.0,4,9,45,8,214,6.67,5804,1.35,432.0,"Simultaneous Action Selection, Storytelling, Voting",Party Games
131261.0,Risk: StarCraft Collector's Edition,2012.0,2,6,120,10,398,6.37,5806,2.18,1448.0,"Area Majority / Influence, Area Movement, Dice Rolling, Player Elimination","Family Games, Thematic Games"
42105.0,Mixmo,2009.0,2,6,15,8,325,6.37,5807,1.47,564.0,Tile Placement,Party Games
153498.0,Kamisado Max,2014.0,2,2,20,10,128,7.4,5808,2.0,279.0,Grid Movement,
248075.0,Epic Spell Wars of the Battle Wizards: Panic at the Pleasure Palace,2018.0,2,6,30,15,247,6.72,5810,1.5,892.0,"Dice Rolling, Hand Management, Player Elimination, Take That",
164655.0,Don't Tread on Me: The American Revolution Solitaire Board Game,2014.0,1,1,240,12,116,7.81,5811,2.68,440.0,"Area Majority / Influence, Area Movement, Chit-Pull System, Dice Rolling, Simulation, Solo / Solitaire Game","Thematic Games, Wargames"
232974.0,Paco ?ako,2017.0,2,2,60,4,111,7.76,5812,2.67,218.0,Area Majority / Influence,
131581.0,Soccero (Second Edition),2012.0,2,2,45,11,168,7.18,5813,1.73,309.0,"Grid Movement, Roll / Spin and Move, Simulation","Family Games, Thematic Games"
139433.0,Fields of Fire 2,2019.0,1,1,120,12,112,8.15,5814,4.5,818.0,"Campaign / Battle Card Driven, Modular Board, Solo / Solitaire Game",Wargames
191296.0,RUMBLESLAM,2016.0,2,4,90,12,133,8.02,5815,2.33,288.0,"Action Points, Action Queue, Dice Rolling, Grid Movement, Player Elimination",
128425.0,Asteriated Grail,2010.0,4,6,30,16,145,7.42,5816,3.28,186.0,"Card Drafting, Team-Based Game, Variable Player Powers",
230898.0,¡Adiós Calavera!,2017.0,2,2,30,8,183,6.93,5817,2.0,347.0,Point to Point Movement,
16362.0,Hula Hippos,2005.0,2,4,10,5,460,6.13,5818,1.02,532.0,,Children's Games
62030.0,Río de la Plata,2010.0,2,5,90,14,316,6.44,5819,3.74,728.0,"Area Majority / Influence, Auction/Bidding, Dice Rolling, Team-Based Game, Tile Placement, Worker Placement",Strategy Games
272085.0,Bloom,2019.0,1,5,20,8,241,6.63,5821,1.4,563.0,"Dice Rolling, Paper-and-Pencil",
60815.0,Black Powder: Second Edition,2009.0,2,120,360,12,136,7.35,5822,2.69,345.0,Dice Rolling,Wargames
14007.0,"The Siege of Alesia: Gaul, 52 B.C.",2005.0,2,2,300,12,176,7.06,5823,3.19,1011.0,"Dice Rolling, Hexagon Grid",Wargames
7176.0,Battle of the Bulge: Platoon Level Combat in World War II - A Panzer Grenadier Game,2002.0,2,2,360,12,182,6.99,5824,2.74,623.0,"Dice Rolling, Hexagon Grid, Secret Unit Deployment",Wargames
23827.0,Millionen von Schwalben,2006.0,3,6,120,8,128,7.32,5825,2.35,243.0,"Betting and Bluffing, Dice Rolling",
274128.0,Epic Spell Wars of the Battle Wizards: ANNIHILAGEDDON Deck-Building Game,2019.0,2,5,90,15,180,7.14,5826,2.0,523.0,"Deck Bag and Pool Building, Hand Management, Take That",
1463.0,Girl Genius: The Works,2001.0,2,4,30,10,694,6.04,5827,1.93,1156.0,Modular Board,Family Games
94731.0,Heroica: Fortaan,2011.0,2,4,20,8,818,5.97,5829,1.42,2179.0,"Dice Rolling, Modular Board, Roll / Spin and Move","Children's Games, Family Games"
43249.0,The BoardGameGeek Game,2009.0,3,6,60,8,598,6.01,5830,2.1,1089.0,"Dice Rolling, Set Collection, Tile Placement","Family Games, Strategy Games"
195981.0,BEEEEES!,2017.0,2,5,30,14,236,6.68,5831,1.8,558.0,"Dice Rolling, Tile Placement",
155495.0,KUNE v LAKIA: A Chronicle Of A Royal Lapine Divorce Foretold,2015.0,2,2,30,12,260,6.51,5833,2.29,604.0,"Campaign / Battle Card Driven, Card Drafting, Deck Bag and Pool Building, Hand Management",
